0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
6.977206194869849387e-01 , 2.959484481914608223e-01 , 5.788514596486480368e-01
1.011052806397344739e+00 , 5.384892301486128297e-01 , 5.342818637999940945e-01
-2.553059475032027237e+00 , 8.755319262934649349e-02 , -1.770347540563994571e+00
-8.128768709856803554e+00 , -2.470033094659893624e-01 , -8.222184924453296517e+00
-3.017054539393116741e+00 , -7.420671872779949219e+00 , 1.405343814121964963e+00
7.176451850230668450e-01 , -4.900857996469260014e-01 , -2.940779210216299400e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.355089927359367508e+01 , -1.649759158290218464e+00 , 7.554358479337081045e-01
-3.353685880048178802e+01 , -2.843488953490556881e+01 , 1.609181688981165537e-01
-1.023633124421839824e+01 , -1.507127024225734413e+00 , -1.724294291809965740e-01
1.711267171501698492e+00 , 3.293627925291268133e-01 , 2.110342335851186357e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.959103760570447772e-01 , -1.106960725935515422e+00 , -1.096853693728270240e+00
-7.221806762776525090e+01 , -7.446671439280352445e+01 , 4.347358231538806517e-01
-3.014228313916228252e+00 , -3.325737031433949387e+00 , 2.696454754673908161e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.762905063431634556e+00 , -1.009104535506938127e+00 , -4.338886481629582903e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.851392492354561492e+00 , -1.834648995095574664e+00 , -6.552283303621804222e-01
3.712707511705082286e-02 , -2.053218683034780057e+00 , -2.381926561580399060e+00
-2.937658351899755615e+01 , -8.460530847398386456e-01 , -2.947825637982868940e+01
-2.691384505849228614e-01 , -2.576725958149985729e+00 , -1.213136929331910974e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.762111153171991962e-03 , -1.348499182171958743e+00 , -1.373998101549208872e+00
-3.978754821417920251e+00 , -2.545783445643152731e+00 , -6.630375374139170219e-01
-2.814178678378429765e+01 , -7.942793473758710254e-01 , -3.278107942965664279e+01
-9.139944515856905483e+00 , -1.902561555806674409e-01 , -1.863120041259067250e+01
-7.498768907744911871e+01 , -6.610170084728709128e+01 , 8.036986834689145986e-01
-2.235667253720150427e+01 , -1.315695629232214969e+01 , -4.545583217852738889e-02
1.226466790393733408e+00 , 5.599579735071187614e-02 , -1.305770372822860459e+01
-2.579753841512505641e+00 , -7.133293764291817052e-01 , -1.656630192772620802e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.492398454679599418e+00 , -7.312269050080132615e+00 , 6.053065879632714419e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
7.010736591404570506e-01 , -4.428654254036886589e-02 , -3.088218866208973790e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.801152850187614951e-02 , -1.929329037211752507e+01 , -1.354548950997986800e+01
-2.332408826155138470e+01 , -5.747252279363018745e-01 , -3.094473634684480601e+01
-6.041972934735778011e+00 , -2.678117004240836985e-01 , -7.382968539039927336e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.610861290419678182e-01 , -8.168077207105995940e-01 , -8.971190130821691255e-01
-3.004156644121466879e+00 , -6.095604577767467225e-01 , -2.683493347601868972e+00
-2.647646958372892456e+01 , -9.846994840979782504e-01 , -1.266372766381596193e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.147341065283129291e+00 , 4.207049582042794722e-02 , -2.212900338734849726e+01
-6.990806212834241862e-01 , 2.649923649004503057e-01 , -1.990073662115680486e+00
1.431523832314708589e+00 , 4.571361313342112709e-01 , 2.297234421351673217e-01
3.946597671916609040e-01 , -2.365938823723815254e+00 , -1.674112745441472372e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
8.874738376490745040e-01 , 3.708755835106130050e-01 , 3.285756952002879538e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
